recording_id,duration,conversation_detected,conversation_confidence,caller_has_speech,receiver_has_speech,caller_speech_duration,receiver_speech_duration,turn_switches,snr_db,is_mono
b4bc7a77f5c530134ac7348fe14e195l,14.81975,True,0.8948319819043798,True,True,0.84375,1.9068749999999994,4,95.28558349609375,False
56993c7f7eb1cf56e2361b85eda5195q,9.99975,False,0.2,False,True,0.15187500000000043,0.3712500000000003,1,84.75434875488281,False
ec297efd00e7a280b8b2f6b3dafb195q,8.92,True,0.9063258657579565,True,True,0.6918750000000005,0.5568749999999998,2,97.07108306884766,False
3cf1a0ce03eb8eb69ff205e8c716195m,11.98,False,0.2,False,True,0.1687499999999993,1.7212499999999986,1,94.81856536865234,False
2edc035ce3894fd26b1ed72342af195m,4.53975,False,0.75,True,True,2.86875,0.421875,1,103.54586791992188,False
30861b2c541743d6f601770b896e195j,16.0,False,0.49106382978723395,True,False,3.1724999999999994,1.6199999999999966,8,98.85719299316406,False
8afca0324bd43414be3cce9c2fa1195j,15.85975,False,0.45575028490272024,True,True,3.5943750000000003,1.6200000000000017,1,102.86906433105469,False
345da33b58bc19c7b1627bfb8699195n,25.41975,True,1.0,True,True,6.7499999999999964,8.673749999999997,7,105.61610412597656,False
1d965b0db57d8cd6b31d149638d0195l,8.25975,False,0.2,False,True,0,1.1137499999999982,0,98.26496887207031,False
20797d906928dda2c70b868d95aa195l,10.09975,False,0.2,False,True,0.21937499999999943,1.231875000000001,1,98.94725036621094,False
8afa6aa991499d992da3114a8fba195d,6.74,True,0.9700536398467432,True,True,4.404375,3.67875,4,102.87006378173828,False
8cd1dd3f6d1ee6e3b770485fe9be195o,20.31975,True,0.814069264069264,True,True,15.592500000000001,2.1937500000000023,6,105.96430969238281,False
d805c4fe86d2a81df1dcd43dde11195e,38.26,False,0.2978433782664175,True,False,2.565000000000002,0.15187500000000043,2,92.09793853759766,False
a5f6c94633d8b57aa88586f73c24195e,152.46,True,1.0,True,True,54.74250000000006,54.472500000000025,53,105.88262939453125,False
e37035450532094aa14be6ca9518195j,5.5,True,0.8442949645537949,True,True,1.8393750000000013,0.5062500000000001,2,95.43258666992188,False
aa276acc001ccdfaefe2e154349b195d,6.77975,False,0.7742820973399165,True,True,1.1306249999999993,0.7424999999999999,1,94.35034942626953,False
16b4eb347e53e94c1d199c3dad9c195i,8.29975,False,0.2,False,True,0,0.9112500000000008,0,100.23131561279297,False
5632fca685fd53bc56af38fd3648195e,17.69975,True,0.958339952806185,True,True,2.885625,4.235625000000004,6,96.5860824584961,False
c3fe23d721f5e40f5ff9a1f78a4f195j,15.29975,False,0.5711337293656479,True,True,3.4256249999999997,0.6581250000000018,1,100.738037109375,False
f21e6fef62fa1c62ba75d66ab63b195q,9.77975,True,0.9609777226531233,True,True,1.2993750000000013,1.1981250000000006,3,98.30158233642578,False
c2121d1bfc738d5cda1357e25d2d195d,64.79975,True,1.0,True,True,19.844999999999988,22.848749999999985,26,105.27896118164062,False
a379e74ea5b20c86440c74590442195f,230.29975,True,1.0,True,True,53.78062500000004,86.46750000000006,48,107.2365493774414,False
8871375e7acfafe15f6f2c61837c195d,2.52,False,0.1,False,False,0.25312500000000004,0,0,74.05963134765625,False
4b132f2a9674b79bbc5943842d82195e,8.19975,False,0.2,True,False,5.8556250000000025,0,0,105.96421813964844,False
4f95c9242188e2a82362b79a5db2195m,12.61975,True,1.0,True,True,1.3500000000000005,2.3287499999999994,2,103.02484130859375,False
bae6bf6ca15580453386fe0b543a195o,12.5,False,0.5572549019607843,False,True,1.501875,1.7212500000000004,2,92.17146301269531,False
8b5cd12827feee86a96dca6430a6195n,20.304,True,0.6439999999999999,True,True,3.223124999999996,3.223124999999996,3,94.58010864257812,True
0c2fc53594192ee9300f6df31c64195d,9.87975,True,1.0,True,True,3.2906250000000012,3.1387499999999977,6,101.5531997680664,False
5c1ec16b00905a5f61ea80e412ba195n,36.0,True,0.7,True,True,25.835624999999997,25.835624999999997,19,105.78544616699219,True
3b2428290f117f9fce346f95abea195q,10.94475,True,0.7442717023491368,True,True,1.7718750000000005,0.5231250000000003,2,98.61482238769531,False
aebe62007b83496d92489797e170195k,34.48,True,1.0,True,True,16.014375000000005,5.416874999999998,10,106.10831451416016,False
52fe88c76bf1091d5d6186c64c2e195o,2.03975,False,0.2,False,True,0,0.45562499999999995,0,93.03520965576172,False
7d426fff4fe4782f0ea702e2ac34195j,13.57975,True,1.0,True,True,3.0206249999999972,2.244374999999998,5,97.36548614501953,False
a4ca6830b27f3feb1079f9b18a40195q,5.18,False,0.2,False,True,0,1.8393749999999995,0,99.65005493164062,False
d2a42eda4d33dc9a411a1285764b195l,31.29975,True,1.0,True,True,14.529374999999998,7.138125,18,102.32902526855469,False
7bb3b4255270ceedd030090afdd6195i,16.73975,False,0.5047679324894515,False,True,6.665624999999995,3.206250000000002,9,97.30164337158203,False
71754954ac04d84712ecff32f2ee195k,11.71975,False,0.4,False,True,0.15187500000000043,2.7168749999999995,1,94.61898803710938,False
8ea386957e2c942cd89f7c00e8ca195c,7.459875,True,0.9496796407185627,True,True,5.63625,2.5818749999999993,3,94.22813415527344,False
d3965b4ee292f368b2c2fa20559d195m,21.93975,True,1.0,True,True,5.585624999999997,4.235625000000002,7,101.58045959472656,False
2e51e78d019140e9516e7480c6fb195j,151.94,True,0.9514057553956833,True,True,105.553125,66.82499999999999,30,105.99470520019531,False
7766418e19cb429c90d957fe5c14195f,132.87975,False,0.5075370919881306,True,False,45.49499999999999,17.07750000000001,14,96.173583984375,False
bdc60d49b525450167947954a4de195i,32.51975,True,1.0,True,True,9.635625,10.901249999999994,10,108.12091064453125,False
c83305365fd5d65ebc9d5f4726dd195p,338.91975,True,1.0,True,True,179.36437500000014,128.63812499999997,81,108.12614440917969,False
4a1b075fa2a2231326a24d3ca998195h,20.45975,False,0.3162162162162161,False,True,1.2487500000000011,0.8268749999999998,3,91.01050567626953,False
2e7957dfd5e206f90fa61225028b195o,29.66,True,1.0,True,True,14.309999999999995,7.964999999999997,7,103.6046142578125,False
befe35e3f4bf31fa6b21438e25bd195m,6.26,False,0.744691892971246,True,True,3.5437499999999997,0.4893750000000001,1,103.57967376708984,False
53964fd193aba3dfb5475deaf2d2195g,19.68,True,1.0,True,True,7.053749999999997,8.994375000000003,12,100.44851684570312,False
eb79f4b175da3afa8c2770bdf8b1195j,10.11975,False,0.2,False,True,0.18562499999999815,1.434375,1,90.19187927246094,False
ce7f510ad2dd9d3ec116d83cf90f195j,60.87975,True,1.0,True,True,15.660000000000005,32.855624999999996,16,106.51142883300781,False
bd2de4c0678f9378d26a11ad6f59195j,127.71975,True,1.0,True,True,60.14250000000002,56.32875000000001,36,101.0856704711914,False
c81cc4d03fdc5945170c7c124f7c195j,12.67975,False,0.2,True,False,1.8224999999999996,0,0,84.85993957519531,False
91bb186a4aa23555bb232c1e7222195f,21.12,True,1.0,True,True,6.463124999999997,5.518124999999999,7,101.73664093017578,False
c5bc3a93b5cda99ba55fad061544195j,35.31975,True,1.0,True,True,10.428749999999997,10.901250000000006,11,103.76203918457031,False
593b0a167fc0126ad9d3138f6510195f,8.14,True,1.0,True,True,1.4343749999999997,1.5862500000000002,4,97.43913269042969,False
17f575bd94057ef79e55a5867059195n,20.952,True,0.6869333333333332,True,True,11.036250000000003,11.036250000000003,9,102.107177734375,True
